Date Time,p (mbar),T (degC),rh (%)
03.02.2011 10:50:00,998.1,-0.08,87.4
03.02.2011 11:00:00,998.08,-0.2,88.8
03.02.2011 11:10:00,998.09,-0.24,89.5
03.02.2011 11:20:00,998.03,-0.2,89.8
03.02.2011 11:30:00,997.84,-0.09,89.2
03.02.2011 11:40:00,997.82,0.03,88.2
03.02.2011 11:50:00,997.75,0.13,88.3
03.02.2011 12:00:00,997.78,0.27,87.0
03.02.2011 12:10:00,997.82,0.24,86.9
03.02.2011 12:20:00,997.79,0.19,86.8
03.02.2011 12:30:00,997.78,0.37,85.6
03.02.2011 12:40:00,997.73,0.39,85.4
03.02.2011 12:50:00,997.71,0.48,84.5
03.02.2011 13:00:00,997.7,0.8,82.4
03.02.2011 13:10:00,997.72,0.89,81.9
03.02.2011 13:20:00,997.71,0.96,80.9
03.02.2011 13:30:00,997.79,0.9,81.8
03.02.2011 13:40:00,997.83,0.96,81.4
03.02.2011 13:50:00,997.78,1.08,80.9
03.02.2011 14:00:00,997.66,0.91,82.4
03.02.2011 14:10:00,997.67,1.04,83.1
03.02.2011 14:20:00,997.68,1.27,81.7
03.02.2011 14:30:00,997.79,1.54,79.0
03.02.2011 14:40:00,997.74,1.6,78.2
03.02.2011 14:50:00,997.73,1.57,77.3
03.02.2011 15:00:00,997.7,1.47,78.1
03.02.2011 15:10:00,997.77,1.44,78.5
03.02.2011 15:20:00,997.92,1.52,78.9
03.02.2011 15:30:00,998.0,1.67,78.9
03.02.2011 15:40:00,998.15,1.83,78.6
03.02.2011 15:50:00,998.35,1.86,78.8
03.02.2011 16:00:00,998.48,1.96,78.9
03.02.2011 16:10:00,998.64,1.97,79.2
03.02.2011 16:20:00,998.82,1.95,80.4
03.02.2011 16:30:00,998.92,1.86,81.4
03.02.2011 16:40:00,998.86,1.74,82.3
03.02.2011 16:50:00,998.77,1.71,82.7
03.02.2011 17:00:00,998.69,1.69,82.7
03.02.2011 17:10:00,998.65,1.61,83.3
03.02.2011 17:20:00,998.6,1.63,83.2
03.02.2011 17:30:00,998.63,1.57,83.6
03.02.2011 17:40:00,998.72,1.6,83.3
03.02.2011 17:50:00,998.77,1.63,82.8
03.02.2011 18:00:00,998.95,1.63,82.7
03.02.2011 18:10:00,999.04,1.58,82.8
03.02.2011 18:20:00,999.11,1.57,82.8
03.02.2011 18:30:00,999.19,1.53,82.7
03.02.2011 18:40:00,999.33,1.58,82.1
03.02.2011 18:50:00,999.42,1.64,81.9
03.02.2011 19:00:00,999.44,1.81,80.9
03.02.2011 19:10:00,999.47,1.64,81.2
03.02.2011 19:20:00,999.37,1.57,81.2
03.02.2011 19:30:00,999.42,1.44,81.7
03.02.2011 19:40:00,999.51,1.36,81.8
03.02.2011 19:50:00,999.54,1.29,82.0
03.02.2011 20:00:00,999.42,1.14,82.4
03.02.2011 20:10:00,999.44,1.09,82.4
03.02.2011 20:20:00,999.44,1.1,81.8
03.02.2011 20:30:00,999.63,1.0,81.7
03.02.2011 20:40:00,999.56,0.8,82.3
03.02.2011 20:50:00,999.6,0.57,82.9
03.02.2011 21:00:00,999.42,0.43,83.2
03.02.2011 21:10:00,999.38,0.36,83.2
03.02.2011 21:20:00,999.57,0.45,82.5
03.02.2011 21:30:00,999.64,0.41,82.4
03.02.2011 21:40:00,999.6,0.5,81.9
03.02.2011 21:50:00,999.51,0.36,82.2
03.02.2011 22:00:00,999.55,0.26,82.7
03.02.2011 22:10:00,999.19,0.35,82.3
03.02.2011 22:20:00,999.38,0.09,83.2
03.02.2011 22:30:00,999.42,0.1,83.6
03.02.2011 22:40:00,999.59,0.13,83.3
03.02.2011 22:50:00,999.6,-0.04,83.7
03.02.2011 23:00:00,999.46,-0.17,84.5
03.02.2011 23:10:00,999.43,-0.3,84.6
03.02.2011 23:20:00,999.39,-0.56,85.4
03.02.2011 23:30:00,999.44,-0.63,86.0
03.02.2011 23:40:00,999.42,-0.5,86.0
03.02.2011 23:50:00,999.31,-0.3,85.1
04.02.2011 00:00:00,999.25,-0.17,84.1
04.02.2011 00:10:00,999.31,-0.17,84.1
04.02.2011 00:20:00,999.35,-0.08,83.6
04.02.2011 00:30:00,999.34,-0.1,83.4
04.02.2011 00:40:00,999.36,-0.17,83.9
04.02.2011 00:50:00,999.22,-0.2,84.0
04.02.2011 01:00:00,999.25,-0.08,83.3
04.02.2011 01:10:00,999.03,-0.27,83.6
04.02.2011 01:20:00,998.64,-0.39,84.0
04.02.2011 01:30:00,998.43,-0.42,84.1
04.02.2011 01:40:00,998.27,-0.47,83.8
04.02.2011 01:50:00,998.04,-0.36,83.8
04.02.2011 02:00:00,997.57,0.05,82.4
04.02.2011 02:10:00,997.38,0.23,81.6
04.02.2011 02:20:00,997.11,0.23,81.6
04.02.2011 02:30:00,996.92,0.36,81.1
04.02.2011 02:40:00,996.79,0.5,80.3
04.02.2011 02:50:00,996.79,0.55,79.8
04.02.2011 03:00:00,996.86,0.49,79.8
04.02.2011 03:10:00,996.91,0.39,80.2
04.02.2011 03:20:00,996.85,0.33,80.3
04.02.2011 03:30:00,996.75,0.38,80.3
04.02.2011 03:40:00,996.86,0.41,80.2
04.02.2011 03:50:00,996.77,0.47,79.8
04.02.2011 04:00:00,996.71,0.52,79.3
04.02.2011 04:10:00,996.61,0.55,79.1
04.02.2011 04:20:00,996.46,0.53,79.0
04.02.2011 04:30:00,996.27,0.54,78.8
04.02.2011 04:40:00,996.08,0.58,78.6
04.02.2011 04:50:00,995.91,0.65,78.0
04.02.2011 05:00:00,995.77,0.71,77.3
04.02.2011 05:10:00,995.8,0.71,76.9
04.02.2011 05:20:00,995.68,0.72,76.6
04.02.2011 05:30:00,995.55,0.78,76.0
04.02.2011 05:40:00,995.36,0.87,75.3
04.02.2011 05:50:00,995.27,0.94,74.8
04.02.2011 06:00:00,995.07,0.96,74.7
04.02.2011 06:10:00,995.05,1.03,74.5
04.02.2011 06:20:00,994.94,1.09,74.4
04.02.2011 06:30:00,994.76,1.04,74.7
04.02.2011 06:40:00,994.75,1.02,74.8
04.02.2011 06:50:00,994.6,1.03,74.9
04.02.2011 07:00:00,994.67,1.05,75.5
04.02.2011 07:10:00,994.67,1.12,75.9
04.02.2011 07:20:00,994.79,1.2,76.7
04.02.2011 07:30:00,994.83,1.26,77.1
04.02.2011 07:40:00,994.74,1.33,77.0
04.02.2011 07:50:00,994.37,1.33,77.2
04.02.2011 08:00:00,994.22,1.43,77.7
04.02.2011 08:10:00,994.09,1.59,78.0
04.02.2011 08:20:00,994.16,1.67,78.5
04.02.2011 08:30:00,994.28,1.8,79.1
04.02.2011 08:40:00,994.37,2.0,79.1
04.02.2011 08:50:00,994.21,2.24,78.5
04.02.2011 09:00:00,994.11,2.42,78.1
04.02.2011 09:10:00,994.21,2.61,77.9
04.02.2011 09:20:00,994.17,2.71,78.4
04.02.2011 09:30:00,994.17,2.67,79.6
04.02.2011 09:40:00,994.01,2.64,80.4
04.02.2011 09:50:00,993.76,2.52,82.1
04.02.2011 10:00:00,993.69,2.66,82.0
04.02.2011 10:10:00,994.0,2.91,81.2
04.02.2011 10:20:00,993.87,3.14,80.1
04.02.2011 10:30:00,993.55,3.28,79.4
04.02.2011 10:40:00,993.5,3.43,78.5
04.02.2011 10:50:00,993.53,3.65,77.2
04.02.2011 11:00:00,993.73,3.9,75.9
04.02.2011 11:10:00,993.75,4.1,74.5
04.02.2011 11:20:00,993.79,4.3,73.7
04.02.2011 11:30:00,993.89,4.43,73.0
04.02.2011 11:40:00,993.9,4.46,73.3
04.02.2011 11:50:00,993.48,4.37,74.1
04.02.2011 12:00:00,993.18,4.31,75.1
04.02.2011 12:10:00,993.07,4.3,76.3
04.02.2011 12:20:00,993.28,4.22,77.8
04.02.2011 12:30:00,993.49,4.14,78.9
04.02.2011 12:40:00,993.61,4.15,79.1
04.02.2011 12:50:00,993.63,4.01,79.9
04.02.2011 13:00:00,993.46,3.93,80.4
04.02.2011 13:10:00,993.48,3.94,80.7
04.02.2011 13:20:00,993.35,3.97,80.7
04.02.2011 13:30:00,993.08,3.97,80.9
04.02.2011 13:40:00,992.85,3.98,81.3
04.02.2011 13:50:00,992.78,4.12,81.0
04.02.2011 14:00:00,992.45,4.33,80.1
04.02.2011 14:10:00,992.31,4.44,79.5
04.02.2011 14:20:00,992.54,4.5,79.6
04.02.2011 14:30:00,992.37,4.45,79.8
04.02.2011 14:40:00,992.52,4.37,80.3
04.02.2011 14:50:00,992.4,4.32,80.7
04.02.2011 15:00:00,992.57,4.37,80.8
04.02.2011 15:10:00,992.37,4.42,80.8
04.02.2011 15:20:00,992.03,4.5,80.8
04.02.2011 15:30:00,992.05,4.58,80.8
04.02.2011 15:40:00,992.21,4.6,80.9
04.02.2011 15:50:00,992.21,4.57,81.4
04.02.2011 16:00:00,991.82,4.57,81.8
04.02.2011 16:10:00,991.98,4.65,81.8
04.02.2011 16:20:00,991.65,4.66,81.8
04.02.2011 16:30:00,991.42,4.7,81.6
04.02.2011 16:40:00,991.5,4.72,81.7
04.02.2011 16:50:00,991.6,4.76,81.8
04.02.2011 17:00:00,991.56,4.78,81.8
04.02.2011 17:10:00,991.77,4.81,81.7
04.02.2011 17:20:00,992.0,4.78,81.9
04.02.2011 17:30:00,991.98,4.74,82.1
04.02.2011 17:40:00,991.94,4.77,82.0
04.02.2011 17:50:00,991.97,4.79,81.9
04.02.2011 18:00:00,992.04,4.84,81.8
04.02.2011 18:10:00,992.12,4.96,81.4
04.02.2011 18:20:00,991.98,5.15,80.7
04.02.2011 18:30:00,991.76,5.42,79.7
04.02.2011 18:40:00,991.6,5.63,78.6
04.02.2011 18:50:00,991.66,5.85,77.3
04.02.2011 19:00:00,991.84,5.96,76.3
04.02.2011 19:10:00,991.86,5.96,76.2
04.02.2011 19:20:00,992.16,5.99,76.0
04.02.2011 19:30:00,992.1,6.11,75.6
04.02.2011 19:40:00,991.79,6.27,75.3
04.02.2011 19:50:00,991.74,6.33,75.1
04.02.2011 20:00:00,991.76,6.33,75.4
04.02.2011 20:10:00,991.64,6.47,75.0
04.02.2011 20:20:00,991.5,6.68,74.3
04.02.2011 20:30:00,991.37,6.8,73.6
04.02.2011 20:40:00,991.39,6.84,73.4
04.02.2011 20:50:00,991.16,6.89,73.1
04.02.2011 21:00:00,991.39,6.9,73.1
04.02.2011 21:10:00,991.33,6.9,73.0
04.02.2011 21:20:00,991.24,6.86,73.2
04.02.2011 21:30:00,991.48,6.92,73.0
04.02.2011 21:40:00,991.57,6.96,72.8
04.02.2011 21:50:00,991.59,6.94,72.7
04.02.2011 22:00:00,991.41,7.02,72.3
04.02.2011 22:10:00,991.38,7.1,71.9
04.02.2011 22:20:00,991.34,7.1,72.0
04.02.2011 22:30:00,991.27,7.18,71.4
04.02.2011 22:40:00,991.33,7.24,71.0
04.02.2011 22:50:00,991.43,7.24,71.2
04.02.2011 23:00:00,991.41,7.23,71.2
04.02.2011 23:10:00,991.32,7.24,71.2
04.02.2011 23:20:00,991.13,7.19,71.4
04.02.2011 23:30:00,991.0,7.25,71.1
04.02.2011 23:40:00,991.09,7.29,70.8
04.02.2011 23:50:00,991.16,7.3,70.8
05.02.2011 00:00:00,991.32,7.3,70.6
05.02.2011 00:10:00,991.56,7.4,70.2
05.02.2011 00:20:00,991.48,7.44,70.2
05.02.2011 00:30:00,991.28,7.46,70.2
05.02.2011 00:40:00,991.13,7.52,70.1
05.02.2011 00:50:00,990.84,7.64,69.62
05.02.2011 01:00:00,990.86,7.69,69.41
05.02.2011 01:10:00,991.03,7.64,69.75
05.02.2011 01:20:00,990.68,7.59,69.99
05.02.2011 01:30:00,990.53,7.49,70.5
05.02.2011 01:40:00,990.25,7.34,71.2
05.02.2011 01:50:00,990.11,7.25,71.6
05.02.2011 02:00:00,990.21,7.15,72.1
05.02.2011 02:10:00,990.33,7.12,72.2
05.02.2011 02:20:00,990.46,7.18,71.9
05.02.2011 02:30:00,990.64,7.24,71.6
05.02.2011 02:40:00,990.71,7.35,71.2
05.02.2011 02:50:00,990.77,7.47,70.7
05.02.2011 03:00:00,990.9,7.53,70.5
05.02.2011 03:10:00,990.89,7.62,70.1
05.02.2011 03:20:00,990.87,7.65,70.0
05.02.2011 03:30:00,990.97,7.66,70.2
05.02.2011 03:40:00,990.97,7.73,70.0
05.02.2011 03:50:00,991.07,7.72,70.0
05.02.2011 04:00:00,991.06,7.7,70.1
05.02.2011 04:10:00,990.93,7.7,70.2
05.02.2011 04:20:00,990.82,7.66,70.2
05.02.2011 04:30:00,990.51,7.63,70.3
05.02.2011 04:40:00,990.54,7.62,70.1
05.02.2011 04:50:00,990.62,7.65,69.81
05.02.2011 05:00:00,990.68,7.56,70.0
05.02.2011 05:10:00,990.72,7.5,70.0
05.02.2011 05:20:00,990.6,7.55,69.68
05.02.2011 05:30:00,990.39,7.58,69.22
05.02.2011 05:40:00,990.36,7.51,69.39
05.02.2011 05:50:00,990.37,7.37,69.84
05.02.2011 06:00:00,990.52,7.36,69.92
05.02.2011 06:10:00,990.9,7.27,70.2
05.02.2011 06:20:00,991.0,7.23,70.4
05.02.2011 06:30:00,991.0,7.24,70.4
05.02.2011 06:40:00,990.95,7.11,71.1
05.02.2011 06:50:00,990.84,7.18,70.6
05.02.2011 07:00:00,990.81,7.21,70.5
05.02.2011 07:10:00,990.93,7.03,71.2
05.02.2011 07:20:00,990.96,7.01,71.2
05.02.2011 07:30:00,991.13,6.98,71.3
05.02.2011 07:40:00,991.27,6.89,71.8
05.02.2011 07:50:00,991.07,6.97,71.6
05.02.2011 08:00:00,991.26,7.04,71.3
05.02.2011 08:10:00,991.39,7.03,71.4
05.02.2011 08:20:00,991.32,7.1,71.2
05.02.2011 08:30:00,991.64,7.18,70.9
05.02.2011 08:40:00,991.83,7.25,70.8
05.02.2011 08:50:00,992.01,7.3,70.8
05.02.2011 09:00:00,992.06,7.41,70.5
05.02.2011 09:10:00,992.11,7.63,69.79
05.02.2011 09:20:00,991.99,7.83,68.95
05.02.2011 09:30:00,991.76,8.04,68.18
05.02.2011 09:40:00,991.71,8.27,67.44
05.02.2011 09:50:00,991.84,8.34,67.31
05.02.2011 10:00:00,991.95,8.3,67.66
05.02.2011 10:10:00,992.01,8.31,67.89
05.02.2011 10:20:00,991.9,8.42,67.57
05.02.2011 10:30:00,991.82,8.5,67.7
05.02.2011 10:40:00,992.01,8.65,67.22
05.02.2011 10:50:00,992.35,8.87,66.51
05.02.2011 11:00:00,992.45,8.99,66.05
05.02.2011 11:10:00,992.71,9.11,66.07
05.02.2011 11:20:00,992.81,9.12,65.88
05.02.2011 11:30:00,992.83,9.11,66.11
05.02.2011 11:40:00,993.09,9.11,66.31
05.02.2011 11:50:00,993.15,9.06,66.66
05.02.2011 12:00:00,993.1,8.97,66.7
05.02.2011 12:10:00,993.16,8.97,66.76
05.02.2011 12:20:00,993.03,9.01,66.67
05.02.2011 12:30:00,992.96,9.0,66.59
05.02.2011 12:40:00,992.92,8.94,66.45
05.02.2011 12:50:00,992.81,8.96,66.23
05.02.2011 13:00:00,992.68,8.96,65.81
05.02.2011 13:10:00,992.64,8.85,66.13
05.02.2011 13:20:00,992.62,8.84,66.11
05.02.2011 13:30:00,992.81,8.84,66.1
05.02.2011 13:40:00,992.91,8.84,65.84
05.02.2011 13:50:00,992.91,8.87,65.56
05.02.2011 14:00:00,993.06,8.87,65.58
05.02.2011 14:10:00,993.13,8.88,65.48
05.02.2011 14:20:00,993.24,8.91,65.25
05.02.2011 14:30:00,993.32,8.91,65.34
05.02.2011 14:40:00,993.43,8.88,65.53
05.02.2011 14:50:00,993.39,8.85,65.56
05.02.2011 15:00:00,993.31,8.89,65.56
05.02.2011 15:10:00,993.25,8.88,65.67
05.02.2011 15:20:00,993.22,8.94,65.52
05.02.2011 15:30:00,993.3,9.01,65.21
05.02.2011 15:40:00,993.38,9.01,65.24
05.02.2011 15:50:00,993.29,8.98,65.11
05.02.2011 16:00:00,993.3,8.98,64.94
05.02.2011 16:10:00,993.26,9.01,64.76
05.02.2011 16:20:00,993.19,8.98,64.71
05.02.2011 16:30:00,993.29,8.94,64.95
05.02.2011 16:40:00,993.39,8.86,65.34
05.02.2011 16:50:00,993.39,8.82,65.6
05.02.2011 17:00:00,993.42,8.77,65.81
05.02.2011 17:10:00,993.39,8.77,65.65
05.02.2011 17:20:00,993.53,8.77,65.69
05.02.2011 17:30:00,993.63,8.67,66.13
05.02.2011 17:40:00,993.63,8.67,66.12
05.02.2011 17:50:00,993.67,8.67,66.04
05.02.2011 18:00:00,993.59,8.64,66.03
05.02.2011 18:10:00,993.53,8.64,66.03
05.02.2011 18:20:00,993.6,8.64,66.01
05.02.2011 18:30:00,993.59,8.57,66.36
05.02.2011 18:40:00,993.7,8.57,66.4
05.02.2011 18:50:00,993.79,8.52,66.57
05.02.2011 19:00:00,993.91,8.53,66.48
05.02.2011 19:10:00,993.85,8.53,66.49
05.02.2011 19:20:00,993.89,8.56,66.42
05.02.2011 19:30:00,993.94,8.5,66.83
05.02.2011 19:40:00,993.95,8.5,66.95
05.02.2011 19:50:00,993.96,8.45,67.28
05.02.2011 20:00:00,994.02,8.49,67.11
05.02.2011 20:10:00,993.89,8.51,66.98
05.02.2011 20:20:00,993.91,8.52,66.92
05.02.2011 20:30:00,994.0,8.46,67.24
05.02.2011 20:40:00,994.09,8.4,67.6
05.02.2011 20:50:00,994.18,8.4,67.67
05.02.2011 21:00:00,994.2,8.41,67.57
05.02.2011 21:10:00,994.16,8.44,67.61
05.02.2011 21:20:00,994.11,8.47,67.57
05.02.2011 21:30:00,994.07,8.47,67.7
05.02.2011 21:40:00,994.0,8.54,67.61
05.02.2011 21:50:00,993.83,8.56,67.68
05.02.2011 22:00:00,993.88,8.58,67.77
05.02.2011 22:10:00,994.08,8.64,67.84
05.02.2011 22:20:00,994.05,8.63,68.04
05.02.2011 22:30:00,994.09,8.65,68.14
05.02.2011 22:40:00,994.14,8.68,68.25
05.02.2011 22:50:00,993.99,8.72,68.32
05.02.2011 23:00:00,993.9,8.75,68.54
05.02.2011 23:10:00,993.93,8.79,68.62
05.02.2011 23:20:00,993.9,8.81,68.72
05.02.2011 23:30:00,993.86,8.77,68.99
05.02.2011 23:40:00,993.76,8.76,69.26
05.02.2011 23:50:00,993.82,8.81,69.22
06.02.2011 00:00:00,993.86,8.77,69.5
06.02.2011 00:10:00,993.89,8.72,69.75
06.02.2011 00:20:00,993.89,8.71,69.63
06.02.2011 00:30:00,993.99,8.72,69.6
06.02.2011 00:40:00,994.06,8.75,69.51
06.02.2011 00:50:00,993.97,8.74,69.48
06.02.2011 01:00:00,993.82,8.78,69.42
06.02.2011 01:10:00,993.7,8.89,68.96
06.02.2011 01:20:00,993.63,8.94,68.85
06.02.2011 01:30:00,993.63,8.98,68.76
06.02.2011 01:40:00,993.85,8.98,69.03
06.02.2011 01:50:00,993.95,8.94,69.3
06.02.2011 02:00:00,994.03,8.95,69.33
06.02.2011 02:10:00,994.1,8.92,69.54
06.02.2011 02:20:00,994.17,8.99,69.26
06.02.2011 02:30:00,994.2,9.04,69.12
06.02.2011 02:40:00,994.19,9.05,68.92
06.02.2011 02:50:00,994.19,9.07,68.96
06.02.2011 03:00:00,994.38,9.03,69.2
06.02.2011 03:10:00,994.38,9.03,69.24
06.02.2011 03:20:00,994.38,9.08,69.03
06.02.2011 03:30:00,994.43,9.02,69.44
06.02.2011 03:40:00,994.49,8.93,69.99
06.02.2011 03:50:00,994.37,8.97,69.8
06.02.2011 04:00:00,994.31,9.05,69.4
06.02.2011 04:10:00,994.21,9.06,69.38
06.02.2011 04:20:00,994.17,9.11,69.18
06.02.2011 04:30:00,994.13,9.14,68.95
06.02.2011 04:40:00,994.03,9.11,69.1
06.02.2011 04:50:00,994.09,9.06,69.53
06.02.2011 05:00:00,994.16,8.98,69.99
06.02.2011 05:10:00,994.28,8.97,70.2
06.02.2011 05:20:00,994.31,8.9,70.7
06.02.2011 05:30:00,994.2,8.93,70.6
06.02.2011 05:40:00,994.2,9.01,70.5
06.02.2011 05:50:00,994.29,8.99,70.7
06.02.2011 06:00:00,994.37,9.0,70.8
06.02.2011 06:10:00,994.34,9.02,70.8
06.02.2011 06:20:00,994.19,9.04,70.7
06.02.2011 06:30:00,994.12,8.99,71.1
06.02.2011 06:40:00,994.07,8.9,71.5
06.02.2011 06:50:00,994.14,8.76,72.2
06.02.2011 07:00:00,994.1,8.7,72.5
06.02.2011 07:10:00,994.1,8.66,72.8
06.02.2011 07:20:00,994.06,8.78,72.6
06.02.2011 07:30:00,993.89,8.83,72.5
06.02.2011 07:40:00,993.99,8.84,72.6
06.02.2011 07:50:00,994.17,8.79,72.8
06.02.2011 08:00:00,994.53,8.71,73.3
06.02.2011 08:10:00,994.54,8.76,73.1
06.02.2011 08:20:00,994.6,8.77,73.0
06.02.2011 08:30:00,994.83,8.77,73.1
06.02.2011 08:40:00,994.94,8.82,72.9
06.02.2011 08:50:00,994.84,8.88,72.3
06.02.2011 09:00:00,995.01,8.91,72.1
06.02.2011 09:10:00,995.24,8.99,71.7
06.02.2011 09:20:00,995.44,9.06,71.4
06.02.2011 09:30:00,995.59,9.08,71.3
06.02.2011 09:40:00,995.72,9.02,71.1
06.02.2011 09:50:00,995.76,8.96,71.3
06.02.2011 10:00:00,995.62,8.91,71.4
06.02.2011 10:10:00,995.55,8.97,71.2
06.02.2011 10:20:00,995.52,9.0,71.1
06.02.2011 10:30:00,995.62,9.08,70.8
06.02.2011 10:40:00,995.63,9.11,70.3
06.02.2011 10:50:00,995.8,9.1,70.4
06.02.2011 11:00:00,995.95,9.1,70.2
06.02.2011 11:10:00,996.11,9.1,70.2
06.02.2011 11:20:00,996.22,9.18,69.41
06.02.2011 11:30:00,996.38,9.24,68.7
06.02.2011 11:40:00,996.35,9.22,67.93
06.02.2011 11:50:00,996.39,9.17,67.56
06.02.2011 12:00:00,996.39,9.23,66.73
06.02.2011 12:10:00,996.35,9.37,65.87
06.02.2011 12:20:00,996.38,9.46,65.19
06.02.2011 12:30:00,996.36,9.56,64.26
06.02.2011 12:40:00,996.26,9.65,63.49
06.02.2011 12:50:00,996.24,9.66,62.51
06.02.2011 13:00:00,996.08,9.99,61.48
06.02.2011 13:10:00,995.95,10.29,60.47
06.02.2011 13:20:00,995.74,10.61,59.89
06.02.2011 13:30:00,995.56,10.96,58.99
06.02.2011 13:40:00,995.46,10.81,58.87
06.02.2011 13:50:00,995.47,10.96,58.74
06.02.2011 14:00:00,995.41,11.18,57.84
06.02.2011 14:10:00,995.31,11.18,56.72
06.02.2011 14:20:00,995.29,11.06,57.18
06.02.2011 14:30:00,995.27,11.17,56.65
06.02.2011 14:40:00,995.28,10.8,57.75
06.02.2011 14:50:00,995.34,10.79,57.73
06.02.2011 15:00:00,995.3,10.76,58.23
06.02.2011 15:10:00,995.29,10.62,58.91
06.02.2011 15:20:00,995.32,10.51,59.52
06.02.2011 15:30:00,995.25,11.03,58.11
06.02.2011 15:40:00,995.18,11.41,56.72
06.02.2011 15:50:00,995.12,11.54,56.5
06.02.2011 16:00:00,995.12,11.55,56.57
06.02.2011 16:10:00,995.07,11.31,57.84
06.02.2011 16:20:00,995.0,10.95,59.12
06.02.2011 16:30:00,995.02,10.63,59.26
06.02.2011 16:40:00,995.04,10.38,60.48
06.02.2011 16:50:00,995.11,9.93,62.47
06.02.2011 17:00:00,995.22,9.48,63.79
06.02.2011 17:10:00,995.27,9.14,64.91
06.02.2011 17:20:00,995.22,8.84,65.59
06.02.2011 17:30:00,995.23,8.6,66.08
06.02.2011 17:40:00,995.34,8.39,66.84
06.02.2011 17:50:00,995.32,8.16,67.49
06.02.2011 18:00:00,995.42,7.84,68.66
06.02.2011 18:10:00,995.4,7.48,70.0
06.02.2011 18:20:00,995.56,7.17,71.6
06.02.2011 18:30:00,995.69,7.13,71.8
06.02.2011 18:40:00,995.64,6.97,72.5
06.02.2011 18:50:00,995.68,6.79,73.2
06.02.2011 19:00:00,995.76,6.68,73.6
06.02.2011 19:10:00,995.81,6.49,74.3
06.02.2011 19:20:00,995.76,6.15,75.5
06.02.2011 19:30:00,995.71,5.91,76.5
06.02.2011 19:40:00,995.66,5.98,75.9
06.02.2011 19:50:00,995.74,6.04,75.4
06.02.2011 20:00:00,995.86,5.93,75.1
06.02.2011 20:10:00,995.88,5.48,76.8
06.02.2011 20:20:00,995.87,5.32,77.3
06.02.2011 20:30:00,995.87,5.11,78.3
06.02.2011 20:40:00,995.84,5.12,78.2
06.02.2011 20:50:00,995.85,4.98,78.8
06.02.2011 21:00:00,995.8,5.05,78.5
06.02.2011 21:10:00,995.82,4.9,78.6
06.02.2011 21:20:00,995.78,4.6,79.6
06.02.2011 21:30:00,995.69,4.34,80.7
06.02.2011 21:40:00,995.56,4.11,81.5
06.02.2011 21:50:00,995.61,4.18,81.5
06.02.2011 22:00:00,995.62,4.07,81.5
06.02.2011 22:10:00,995.63,4.14,81.8
06.02.2011 22:20:00,995.65,4.24,80.7
06.02.2011 22:30:00,995.63,4.05,81.7
06.02.2011 22:40:00,995.61,4.01,81.9
06.02.2011 22:50:00,995.58,3.86,82.4
06.02.2011 23:00:00,995.59,3.82,82.6
06.02.2011 23:10:00,995.61,3.72,82.6
06.02.2011 23:20:00,995.59,3.55,83.4
06.02.2011 23:30:00,995.58,3.57,83.1
06.02.2011 23:40:00,995.67,3.42,83.5
06.02.2011 23:50:00,995.74,3.2,84.1
07.02.2011 00:00:00,995.66,2.99,85.0
07.02.2011 00:10:00,995.63,2.66,85.9
07.02.2011 00:20:00,995.63,2.47,87.0
07.02.2011 00:30:00,995.74,2.38,86.9
07.02.2011 00:40:00,995.83,2.44,86.8
07.02.2011 00:50:00,995.9,2.38,87.0
07.02.2011 01:00:00,995.97,2.37,87.1
07.02.2011 01:10:00,996.04,2.24,87.3
07.02.2011 01:20:00,996.08,2.37,87.5
07.02.2011 01:30:00,996.07,2.57,86.5
07.02.2011 01:40:00,996.07,2.47,85.9
07.02.2011 01:50:00,996.11,2.29,86.7
07.02.2011 02:00:00,996.15,1.9,87.7
07.02.2011 02:10:00,996.25,1.87,88.5
07.02.2011 02:20:00,996.19,1.83,88.5
07.02.2011 02:30:00,996.25,1.81,88.4
07.02.2011 02:40:00,996.23,1.82,88.0
07.02.2011 02:50:00,996.28,1.82,88.2
07.02.2011 03:00:00,996.25,1.92,87.6
07.02.2011 03:10:00,996.25,1.64,87.6
07.02.2011 03:20:00,996.25,1.21,89.2
07.02.2011 03:30:00,996.23,1.23,89.3
07.02.2011 03:40:00,996.27,1.23,88.7
07.02.2011 03:50:00,996.25,1.21,88.9
07.02.2011 04:00:00,996.33,1.25,88.8
07.02.2011 04:10:00,996.27,1.12,89.1
07.02.2011 04:20:00,996.21,1.35,88.7
07.02.2011 04:30:00,996.16,1.22,87.1
07.02.2011 04:40:00,996.16,0.73,90.5
07.02.2011 04:50:00,996.14,0.94,89.4
07.02.2011 05:00:00,996.12,1.03,88.4
07.02.2011 05:10:00,996.19,1.17,87.7
07.02.2011 05:20:00,996.18,1.21,87.1
07.02.2011 05:30:00,996.1,1.1,87.5
07.02.2011 05:40:00,996.08,1.06,87.5
07.02.2011 05:50:00,995.98,1.07,86.9
07.02.2011 06:00:00,995.89,0.5,88.1
07.02.2011 06:10:00,995.76,0.2,90.1
07.02.2011 06:20:00,995.83,0.16,90.1
07.02.2011 06:30:00,995.84,-0.34,90.2
07.02.2011 06:40:00,995.75,-0.7,91.9
07.02.2011 06:50:00,995.72,-0.98,92.6
07.02.2011 07:00:00,995.72,-0.8,94.3
07.02.2011 07:10:00,995.74,-0.27,91.6
07.02.2011 07:20:00,995.75,-1.11,91.7
07.02.2011 07:30:00,995.8,-0.71,93.8
